condition,sub. match,basic match,super. match
1 ex.,1.0,0.374263038068,0.140072821664
2 subord.,1.0,0.431430387186,0.186132178988
2 basic,1.0,0.71767069985,0.309624947909
2 super.,1.0,0.71767069985,0.515051233424
3 subord.,1.0,0.498914750666,0.248915928432
3 basic,1.0,0.855861789644,0.427002071384
3 super.,1.0,0.855861789644,0.732499402972
4 subord.,1.0,0.571864916109,0.327029482276
4 basic,1.0,0.915590849916,0.523594284577
4 super.,1.0,0.913465340641,0.834418928553
