condition,sub. match,basic match,super. match
1 ex.,1.0,0.37000312924,0.136902315648
2 subord.,1.0,0.422088092996,0.178158358249
2 basic,1.0,0.713587020397,0.301196584626
2 super.,1.0,0.713587020397,0.509206435679
3 subord.,1.0,0.484250965498,0.234498997585
3 basic,1.0,0.853281326315,0.413202306109
3 super.,1.0,0.853281326315,0.728089021837
4 subord.,1.0,0.552338484421,0.305077801372
4 basic,1.0,0.913943356857,0.504806088573
4 super.,1.0,0.911809872971,0.831397244448
