condition,sub. match,basic match,super. match
1 ex.,1.0,0.5,0.25
2 subord.,1.0,0.717948717949,0.515450361604
2 basic,1.0,0.84105545844,0.603834688111
2 super.,1.0,0.84105545844,0.707374284171
3 subord.,1.0,0.876876229472,0.768911921814
3 basic,1.0,0.934341193694,0.819301582967
3 super.,1.0,0.934341193694,0.872993466233
4 subord.,1.0,0.952913983863,0.908045060642
4 basic,1.0,0.966492887842,0.920984588128
4 super.,1.0,0.961974614583,0.925395159102
