condition,sub. match,basic match,super. match
1 ex.,1.0,0.546302617769,0.298446550181
2 subord.,1.0,0.800914039278,0.641463298312
2 basic,1.0,0.878755497494,0.703807615035
2 super.,1.0,0.878755497494,0.772211224375
3 subord.,1.0,0.936340050669,0.876732690487
3 basic,1.0,0.955246745714,0.894435786283
3 super.,1.0,0.955246745714,0.912496345196
4 subord.,1.0,0.981167042821,0.962688765918
4 basic,1.0,0.978901337393,0.960465730423
4 super.,1.0,0.974323561382,0.949306402264
