condition,sub. match,basic match,super. match
1 ex.,1.0,0.527864045,0.278640450004
2 subord.,1.0,0.762711864407,0.581729388107
2 basic,1.0,0.857142857143,0.653753026634
2 super.,1.0,0.857142857143,0.734693877551
3 subord.,1.0,0.910296705171,0.828640091446
3 basic,1.0,0.94194478269,0.857449232136
3 super.,1.0,0.94194478269,0.887259973637
4 subord.,1.0,0.97006239684,0.941021053763
4 basic,1.0,0.970575119591,0.941518426824
4 super.,1.0,0.966492887842,0.934108502248
