condition,sub. match,basic match,super. match
1 ex.,1.0,0.714285714286,0.510204081633
2 subord.,1.0,0.950258094791,0.902990446716
2 basic,1.0,0.947368421053,0.900244510855
2 super.,1.0,0.947368421053,0.897506925208
3 subord.,1.0,0.993491367656,0.987025097608
3 basic,1.0,0.983193277311,0.976794033746
3 super.,1.0,0.983193277311,0.966669020549
4 subord.,1.0,0.999101107931,0.998203023868
4 basic,1.0,0.992700729927,0.991808399114
4 super.,1.0,0.990476190476,0.9810430839
