condition,sub. match,basic match,super. match
1 ex.,1.0,0.464101615138,0.215390309173
2 subord.,1.0,0.652173913043,0.425330812854
2 basic,1.0,0.817256002368,0.532993045023
2 super.,1.0,0.817256002368,0.667907373407
3 subord.,1.0,0.817043424057,0.667559956795
3 basic,1.0,0.922515943874,0.75373558553
3 super.,1.0,0.922515943874,0.851035666701
4 subord.,1.0,0.915807544279,0.838703458158
4 basic,1.0,0.96,0.879175242508
4 super.,1.0,0.954885882576,0.911807048743
