condition,sub. match,basic match,super. match
1 ex.,1.0,0.550510257217,0.303061543301
2 subord.,1.0,0.795180722892,0.632312382058
2 basic,1.0,0.868994195797,0.691007432803
2 super.,1.0,0.868994195797,0.75515091233
3 subord.,1.0,0.931054482078,0.866862448598
3 basic,1.0,0.947368421053,0.8820516146
3 super.,1.0,0.947368421053,0.897506925208
4 subord.,1.0,0.979328306626,0.959083932159
4 basic,1.0,0.973447054684,0.953324255654
4 super.,1.0,0.969696969697,0.940312213039
