condition,sub. match,basic match,super. match
1 ex.,1.0,0.703408271706,0.494783196705
2 subord.,1.0,0.94254711192,0.888395058188
2 basic,1.0,0.9396363971,0.885651572341
2 super.,1.0,0.9396363971,0.882916558755
3 subord.,1.0,0.99183744106,0.983741509488
3 basic,1.0,0.979359195945,0.971365118785
3 super.,1.0,0.979359195945,0.959144434683
4 subord.,1.0,0.998820104655,0.997641601462
4 basic,1.0,0.990571473564,0.989402702893
4 super.,1.0,0.988283745823,0.976704762257
