condition,sub. match,basic match,super. match
1 ex.,1.0,0.364816894313,0.133091366376
2 subord.,1.0,0.410598500434,0.168591128559
2 basic,1.0,0.708423195076,0.290877501571
2 super.,1.0,0.708423195076,0.501863423321
3 subord.,1.0,0.466022166291,0.217176659475
3 basic,1.0,0.849966190325,0.396103085289
3 super.,1.0,0.849966190325,0.722442524696
4 subord.,1.0,0.527696408914,0.278463499981
4 basic,1.0,0.911809872971,0.48115879558
4 super.,1.0,0.90967721314,0.827512632106
