condition,sub. match,basic match,super. match
1 ex.,1.0,0.644374793644,0.415218874684
2 subord.,1.0,0.904259429174,0.81768511525
2 basic,1.0,0.920629202596,0.832487637221
2 super.,1.0,0.920629202596,0.847558128673
3 subord.,1.0,0.981508597755,0.963359127467
3 basic,1.0,0.972240818598,0.954262722543
3 super.,1.0,0.972240818598,0.945252209349
4 subord.,1.0,0.996477360827,0.992967130641
4 basic,1.0,0.987207386697,0.983729811284
4 super.,1.0,0.984193496133,0.968636837831
