condition,sub. match,basic match,super. match
1 ex.,1.0,0.569499125957,0.324329254466
2 subord.,1.0,0.81981981982,0.672104536969
2 basic,1.0,0.878213675472,0.719976977189
2 super.,1.0,0.878213675472,0.771259259786
3 subord.,1.0,0.944938996843,0.892909707755
3 basic,1.0,0.951491738773,0.899101649141
3 super.,1.0,0.951491738773,0.905336528953
4 subord.,1.0,0.984884288388,0.969997061513
4 basic,1.0,0.975609756098,0.960862720378
4 super.,1.0,0.972122476092,0.945022108523
