condition,sub. match,basic match,super. match
1 ex.,1.0,0.465398038619,0.216595334351
2 subord.,1.0,0.665644120285,0.44308209487
2 basic,1.0,0.828073806494,0.551202460455
2 super.,1.0,0.828073806494,0.685706229002
3 subord.,1.0,0.834742782886,0.69679551358
3 basic,1.0,0.931700749477,0.777730476435
3 super.,1.0,0.931700749477,0.868066286577
4 subord.,1.0,0.927562144539,0.860371531982
4 basic,1.0,0.966656871063,0.896634320357
4 super.,1.0,0.960398337385,0.922364966452
