condition,sub. match,basic match,super. match
1 ex.,1.0,0.6,0.36
2 subord.,1.0,0.868725868726,0.754684634994
2 basic,1.0,0.909090909091,0.789750789751
2 super.,1.0,0.909090909091,0.826446280992
3 subord.,1.0,0.969021989192,0.939003615538
3 basic,1.0,0.969230769231,0.939205927986
3 super.,1.0,0.969230769231,0.939408284024
4 subord.,1.0,0.992794994875,0.985641901849
4 basic,1.0,0.986301369863,0.979195063438
4 super.,1.0,0.982456140351,0.965220067713
