condition,sub. match,basic match,super. match
1 ex.,1.0,0.414213562373,0.171572875254
2 subord.,1.0,0.261203874964,0.0682274642961
2 basic,1.0,0.738796125036,0.192976410668
2 super.,1.0,0.738796125036,0.545819714369
3 subord.,1.0,0.190743569831,0.0363831094317
3 basic,1.0,0.864203518211,0.164841264124
3 super.,1.0,0.864203518211,0.746847720888
4 subord.,1.0,0.150221104822,0.022566380334
4 basic,1.0,0.918789696858,0.138021603361
4 super.,1.0,0.918789696858,0.844174507053
