condition,sub. match,basic match,super. match
1 ex.,1.0,0.75,0.5625
2 subord.,1.0,0.965211610902,0.93163345382
2 basic,1.0,0.95652173913,0.923245888689
2 super.,1.0,0.95652173913,0.914933837429
3 subord.,1.0,0.996263953682,0.992541865406
3 basic,1.0,0.986301369863,0.982616502262
3 super.,1.0,0.986301369863,0.972790392194
4 subord.,1.0,0.999570031471,0.999140247815
4 basic,1.0,0.994082840237,0.9936554159
4 super.,1.0,0.992248062016,0.984556216574
