condition,sub. match,basic match,super. match
1 ex.,1.0,0.777777777778,0.604938271605
2 subord.,1.0,0.97434992352,0.949357773464
2 basic,1.0,0.962962962963,0.938262889316
2 super.,1.0,0.962962962963,0.927297668038
3 subord.,1.0,0.997661208185,0.995327886317
3 basic,1.0,0.988439306358,0.986127552599
3 super.,1.0,0.988439306358,0.977012262354
4 subord.,1.0,0.999769183655,0.999538420585
4 basic,1.0,0.995024875622,0.994795207616
4 super.,1.0,0.993464052288,0.986970823188
