condition,sub. match,basic match,super. match
1 ex.,1.0,0.677052794792,0.458400486936
2 subord.,1.0,0.927260239331,0.859811551445
2 basic,1.0,0.931595710493,0.863831661472
2 super.,1.0,0.931595710493,0.867870567809
3 subord.,1.0,0.988128500064,0.976397932639
3 basic,1.0,0.976389000164,0.964797798212
3 super.,1.0,0.976389000164,0.953335479642
4 subord.,1.0,0.998054111497,0.996112009475
4 basic,1.0,0.989175497938,0.987250672709
4 super.,1.0,0.986580188456,0.973340468254
