time, heard, learned, nov_n_min1, nov_n_min2, all, lrn, n, v, oth
28,63,18,0.304945797076,-1,0.544150218668,0.851142691979,0.500833187661,0.554819702623,0.573231339766
29,65,18,-1,-1,0.5442225799,0.851918041473,0.505397341965,0.554819702623,0.570264575662
30,65,18,-1,-1,0.54648971627,0.85418210374,0.51168195926,0.555036446185,0.570264575662
31,66,18,-1,-1,0.548450068235,0.85418210374,0.51168195926,0.555036446185,0.573784854672
32,66,19,-1,-1,0.555665855564,0.850340296216,0.532388131595,0.555036446185,0.573784854672
33,67,19,-1,-1,0.564200852619,0.850857402867,0.543816313791,0.554173266468,0.584508539257
34,67,19,-1,-1,0.563618279882,0.848803067426,0.543816313791,0.554173266468,0.583207460144
35,67,20,-1,-1,0.566344538788,0.849289528687,0.543816313791,0.554173266468,0.589296105034
36,68,21,0.470994459305,-1,0.569155969078,0.848203215002,0.540964717757,0.556661691617,0.59753963295
37,70,21,0.474984635086,-1,0.568532209584,0.853579432935,0.538805358351,0.553335149633,0.600903115586
38,71,22,-1,-1,0.572738939053,0.854199004253,0.538805358351,0.553335149633,0.609493660307
39,72,23,0.530570036639,-1,0.57808475944,0.854678780638,0.545435902748,0.570638932873,0.609070490811
40,74,24,-1,-1,0.579785445198,0.858418003049,0.56294672095,0.568957099428,0.598881081534
41,75,25,0.842728156345,-1,0.583195207209,0.85750198677,0.572939327354,0.569130255816,0.598881081534
42,76,26,0.774671254889,-1,0.585829570137,0.854652171498,0.579785595546,0.570303502876,0.598881081534
43,76,27,-1,-1,0.588609140934,0.851260243489,0.581153262393,0.570275997244,0.604299606501
44,77,28,-1,-1,0.589958578915,0.845590801419,0.578039162369,0.570275997244,0.609615093159
45,77,28,-1,-1,0.589960518273,0.845596134654,0.578039162369,0.570275997244,0.609619618328
46,79,29,0.495420537179,0.495420537179,0.588119239835,0.841965997921,0.572531254023,0.571005846869,0.610587538679
47,80,29,0.463217434455,-1,0.587128895133,0.843540971341,0.569767703543,0.570337769125,0.611579045296
48,81,29,-1,-1,0.592983033542,0.843540971341,0.569767703543,0.570337769125,0.624806547089
49,81,29,-1,-1,0.593076821055,0.843802929566,0.569767703543,0.570337769125,0.625029982046
50,82,29,-1,-1,0.592536846716,0.84491653895,0.570809467161,0.565440720385,0.62589516771
51,83,30,-1,-1,0.5931759433,0.842298686149,0.574278450398,0.561660561326,0.627090624343
52,84,30,-1,-1,0.596620708172,0.843410642901,0.586990771383,0.552580359262,0.630011727871
53,86,30,-1,-1,0.599492209933,0.844407248819,0.580546100325,0.554153947553,0.641426566867
54,86,30,-1,-1,0.599800707684,0.845291609039,0.580546100325,0.554153947553,0.642184589913
55,87,30,-1,-1,0.600165687857,0.845733737018,0.580960595305,0.549548412346,0.646648787053
56,87,31,-1,-1,0.605540346073,0.847348045487,0.581298990597,0.551513808905,0.658576178033
57,87,31,-1,-1,0.607024165825,0.851512313822,0.585333125546,0.551513808905,0.658576178033
58,87,31,-1,-1,0.60732372162,0.852353002667,0.586121428454,0.551555591964,0.658576178033
59,87,32,-1,-1,0.61286803601,0.851425515194,0.601195033201,0.551555591964,0.658576178033
60,87,32,-1,-1,0.613019579148,0.851837523099,0.601277080886,0.552083528317,0.658576178033
61,88,32,0.547407901416,-1,0.612398106484,0.852178838204,0.59973654007,0.552478065857,0.658576178033
62,88,33,-1,-1,0.61670494491,0.854428257739,0.611221442538,0.552478065857,0.658576178033
63,88,33,-1,-1,0.616705143476,0.854428787249,0.611221442538,0.552478065857,0.658576677285
64,89,33,0.604185540575,-1,0.61658963501,0.854496646323,0.611158297112,0.552345585456,0.658576677285
65,89,34,-1,-1,0.619679792479,0.855223496587,0.619247238722,0.552345585456,0.658576677285
66,89,34,-1,-1,0.621012289189,0.858711502682,0.622760824103,0.552302100668,0.658576677285
67,89,34,-1,-1,0.621970204155,0.861218985975,0.625268307396,0.552302100668,0.658576677285
68,89,35,-1,-1,0.628479810252,0.864044621807,0.64179992441,0.553166098874,0.658576677285
69,92,35,-1,-1,0.623263522841,0.866409040029,0.644233884344,0.537196831671,0.656054492691
70,92,35,-1,-1,0.623949808606,0.868212991184,0.645663085282,0.537196831671,0.656458533206
71,93,36,-1,-1,0.625479532947,0.865379690659,0.649107402054,0.537196831671,0.656458533206
72,93,36,-1,-1,0.627023478942,0.869368217812,0.653209887126,0.537196831671,0.656458533206
73,94,38,-1,-1,0.632142393803,0.866587793345,0.661635170043,0.541686717646,0.658028277777
74,94,39,-1,-1,0.635503402019,0.865958659895,0.66152498909,0.541974523086,0.666500153073
75,94,39,-1,-1,0.63543801603,0.865801062898,0.661389491553,0.541910710855,0.666500153073
76,94,39,-1,-1,0.635595939322,0.866181698524,0.66184980518,0.541853156876,0.666500153073
77,94,39,-1,-1,0.635812445743,0.866703534513,0.66184980518,0.541853156876,0.667050196413
78,95,40,0.53642679861,-1,0.638362204249,0.865335483753,0.658491669763,0.557175092044,0.667050196413
79,96,40,-1,-1,0.638902149854,0.865147417157,0.658491669763,0.563285724831,0.666846881175
80,97,41,-1,-1,0.639595332514,0.862164947401,0.652645638134,0.563285724831,0.673980728967
81,99,41,-1,-1,0.637937798956,0.863593060773,0.653322365847,0.560213311956,0.672047238773
82,100,42,-1,-1,0.639349249813,0.864375759842,0.655076326089,0.564415729354,0.67333441269
83,100,42,-1,-1,0.63928728047,0.864228213786,0.655076326089,0.564415729354,0.67317133547
84,100,42,-1,-1,0.640311547936,0.866666945849,0.657844616538,0.564415729354,0.67317133547
85,100,42,-1,-1,0.642428266087,0.869955376125,0.65915499636,0.564415729354,0.677465750252
86,100,42,-1,-1,0.642986069359,0.870594010074,0.659181965489,0.566525881383,0.677519136268
87,100,42,-1,-1,0.643371770202,0.871512345415,0.659181965489,0.566525881383,0.678534138486
88,100,42,-1,-1,0.645435213966,0.876425306759,0.660534483398,0.566525881383,0.682647328324
89,100,43,-1,-1,0.64866199531,0.876022507369,0.669255514058,0.566525881383,0.682647328324
90,100,43,-1,-1,0.650923378876,0.876491523024,0.674822289286,0.566525881383,0.683178056565
91,103,44,-1,-1,0.647928337789,0.874484211763,0.668759728705,0.55932874532,0.686697480081
92,103,44,-1,-1,0.647988777171,0.874625694861,0.668759728705,0.55932874532,0.686857102037
93,104,45,-1,-1,0.649943903694,0.874107833545,0.669610264975,0.567517312002,0.687846371567
94,104,45,-1,-1,0.649788190779,0.873747963696,0.669610264975,0.567517312002,0.687431137126
95,112,45,0.158303344935,-1,0.625255798544,0.872973344816,0.660242877605,0.540833727588,0.65242245076
96,112,45,-1,-1,0.625210532436,0.872860682504,0.660242877605,0.540833727588,0.65230454834
97,112,45,-1,-1,0.625204790978,0.872846392652,0.66027351233,0.540772467669,0.65230454834
98,113,45,-1,-1,0.625249965196,0.872846392652,0.659524411462,0.540772467669,0.65230454834
99,115,45,-1,-1,0.622777730873,0.873886189494,0.659776434561,0.541688864373,0.643949238595
100,116,46,0.718637783011,-1,0.62394053886,0.871359608359,0.661190053094,0.541687610725,0.64483737798
101,117,47,-1,-1,0.624988229862,0.868703454694,0.661190053094,0.541687610725,0.647047878157
102,118,48,0.480467520883,-1,0.62702953925,0.871885514602,0.661988271177,0.547999616189,0.646651951227
103,118,48,-1,-1,0.627126424125,0.872123689918,0.662049302333,0.548061605126,0.646804330324
104,118,48,-1,-1,0.627397721831,0.872790630112,0.66268430105,0.548061605126,0.646920486481
105,120,49,-1,-1,0.626674339678,0.87065444125,0.662198390447,0.555818508871,0.641664140161
106,122,49,0.587631497512,-1,0.625573730345,0.870838298028,0.66044337235,0.556138117494,0.639180176016
107,122,49,-1,-1,0.625547293293,0.870772475163,0.66044337235,0.556138117494,0.63911298184
108,123,51,-1,-1,0.627671520876,0.868110622955,0.66044337235,0.562565832834,0.640101862018
109,124,51,-1,-1,0.62901792776,0.869169901585,0.660803789282,0.558471614881,0.647195274018
110,126,51,0.527265186503,-1,0.627540801717,0.871325186603,0.659013209191,0.554612337624,0.648394952458
111,126,51,-1,-1,0.627859993458,0.872113777962,0.659170413327,0.554581452736,0.649095368348
112,126,52,-1,-1,0.63055502588,0.870232884866,0.659441180395,0.564510553771,0.649095368348
113,126,52,-1,-1,0.630555062023,0.870232972444,0.659441180395,0.564510553771,0.649095461288
114,128,53,-1,-1,0.629736546665,0.869411631055,0.659510221906,0.567169482277,0.644534025375
115,128,53,-1,-1,0.629714688351,0.869358841164,0.659510221906,0.567169482277,0.644479165292
116,128,53,-1,-1,0.629741861069,0.869424465842,0.659510221906,0.567169482277,0.644547363486
117,129,54,0.683389443947,-1,0.632898631323,0.870753777167,0.667898110838,0.567169482277,0.644547363486
118,129,54,-1,-1,0.63293788413,0.870847547761,0.668049095634,0.567305478645,0.644425430469
119,129,54,-1,-1,0.632985696797,0.870961766912,0.668049095634,0.567305478645,0.644546368393
120,131,54,-1,-1,0.631063905431,0.872786038342,0.668276482224,0.554124279939,0.651030982618
121,131,54,-1,-1,0.631030123205,0.872704085163,0.668259104077,0.554094959327,0.650979664312
122,131,54,-1,-1,0.631028001863,0.872698938946,0.668169975525,0.554201613302,0.650979664312
123,132,55,-1,-1,0.632507932778,0.871856756104,0.671609299593,0.554201613302,0.650979664312
124,132,55,-1,-1,0.633317414441,0.873799512096,0.673339660944,0.554282786656,0.651458368038
125,132,55,-1,-1,0.634185437446,0.874993695186,0.674382421637,0.554283151086,0.652764236461
126,133,55,0.662379811067,-1,0.63556134174,0.87522456472,0.674625096431,0.557674429579,0.65301321341
127,133,55,-1,-1,0.63554413046,0.875182944714,0.674576052786,0.557674885322,0.65301321341
128,133,55,-1,-1,0.635527092263,0.875141743258,0.674576052786,0.557674885322,0.652968780467
129,134,55,-1,-1,0.637007359214,0.875210593329,0.674609378938,0.557738326029,0.65637507526
130,135,55,0.601153417463,-1,0.636747563322,0.875224802355,0.673104191788,0.557726169405,0.65637507526
131,135,55,-1,-1,0.636746951471,0.875223300539,0.673104191788,0.557726169405,0.656373486801
132,137,55,-1,-1,0.635500391197,0.875932892174,0.669257890769,0.557726169405,0.655650962587
133,138,56,0.714033746642,-1,0.636526602235,0.874168331858,0.670248790758,0.558741908343,0.656080467519
134,138,56,-1,-1,0.636541458207,0.874204941217,0.670248790758,0.558741908343,0.656119149107
135,138,56,-1,-1,0.636892046087,0.875068889921,0.670248790758,0.560124226269,0.656119149107
136,138,56,-1,-1,0.638006791369,0.87549429099,0.670309247633,0.560269440655,0.658868762346
137,138,56,-1,-1,0.638401924992,0.876058362628,0.670374014111,0.56056993292,0.659638062098
138,138,56,-1,-1,0.638587162709,0.876514841286,0.670435916375,0.561211866966,0.659638062098
139,139,56,-1,-1,0.63893516757,0.876514841286,0.670759914846,0.561211866966,0.659638062098
140,139,56,-1,-1,0.639130805886,0.877000443537,0.670759914846,0.561211866966,0.660151151268
141,141,57,0.369323588781,0.369323588781,0.63933483009,0.875208717384,0.659421190127,0.564123608416,0.668916257952
142,141,57,-1,-1,0.639796386164,0.87602616997,0.65943699677,0.565430952568,0.669265024161
143,141,57,-1,-1,0.643261471264,0.875976222293,0.665092687906,0.570126889934,0.669726676255
144,141,57,-1,-1,0.643292635696,0.876053313256,0.665092687906,0.570126889934,0.669809585404
145,142,58,0.385890486192,-1,0.644113981462,0.874413792322,0.663852619026,0.574275001027,0.670122998193
146,142,58,-1,-1,0.644101428355,0.874383058852,0.663852619026,0.574275001027,0.67008936534
147,145,59,-1,-1,0.641416212996,0.872535958836,0.666337608924,0.565457779905,0.668540410111
148,145,59,-1,-1,0.641553841459,0.872874198279,0.666337608924,0.565457779905,0.66890996802
149,147,59,0.299297730333,-1,0.639566976794,0.874411364208,0.659624295598,0.568809969984,0.668930193917
150,147,60,-1,-1,0.641390893877,0.874323905941,0.661490391982,0.573164720245,0.668930193917
151,147,61,-1,-1,0.643709538213,0.871583530413,0.666713851113,0.572420097316,0.670445863114
152,148,61,-1,-1,0.643803938242,0.871523374699,0.668164205282,0.572378549158,0.668792121841
153,149,61,-1,-1,0.643784886171,0.871523374699,0.667678508398,0.572378549158,0.668792121841
154,150,61,0.529764112893,-1,0.645188739447,0.871552553422,0.665290183953,0.572378549158,0.674661555705
155,150,61,-1,-1,0.645142690743,0.871439318902,0.665290183953,0.572378549158,0.674535968328
156,150,61,-1,-1,0.647807258409,0.871372627984,0.664949532394,0.574581476882,0.680633987152
157,152,61,0.46790974206,-1,0.645521607858,0.871478414253,0.661557084434,0.574886981404,0.676844075071
158,153,61,-1,-1,0.645307722967,0.871501774133,0.661557421194,0.574780415955,0.675791146991
159,153,61,-1,-1,0.645480458355,0.871572820705,0.661498498449,0.575555659988,0.675797932258
160,154,61,-1,-1,0.646039426745,0.871793305768,0.664281480883,0.575341609371,0.675849527403
161,154,61,-1,-1,0.646141446799,0.872050864595,0.664292756617,0.575727688753,0.675849527403
162,154,62,-1,-1,0.648841213052,0.872073984426,0.664260926589,0.575833322929,0.683103745152
163,154,62,-1,-1,0.649014407104,0.872053551197,0.664239084172,0.57651057752,0.683130513839
164,156,63,-1,-1,0.648068674453,0.869655043855,0.664307725636,0.576096479266,0.681465619951
165,156,63,-1,-1,0.648083636069,0.869692091666,0.664307725636,0.576096479266,0.681505861539
166,156,63,-1,-1,0.648098740614,0.869729493396,0.664371000309,0.576063638715,0.681505861539
167,157,64,-1,-1,0.649440481882,0.869557971932,0.667665595553,0.576063638715,0.681505861539
168,157,65,-1,-1,0.652049274225,0.868558793657,0.672276243551,0.577067257839,0.683185299487
169,159,65,0.641068179505,-1,0.649733232882,0.868615980304,0.671801148276,0.570116286865,0.683185299487
170,159,66,-1,-1,0.651161725856,0.868608095188,0.675586654657,0.570116286865,0.683185299487
171,159,66,-1,-1,0.652295922189,0.8686941741,0.675516732852,0.574617080161,0.683185299487
172,159,68,-1,-1,0.655606082905,0.867656880682,0.678331831072,0.574870035514,0.68916872175
173,159,69,-1,-1,0.657631203944,0.86896414018,0.679880572459,0.575265776416,0.692838452525
174,159,69,-1,-1,0.657647668207,0.86900207957,0.679880572459,0.575265776416,0.692883587316
175,159,69,-1,-1,0.657716144502,0.869159872771,0.679955842717,0.575421179231,0.692883587316
176,160,69,-1,-1,0.657504054235,0.869144886105,0.679903569488,0.576597241196,0.692919834105
177,160,69,-1,-1,0.657458896358,0.869040172187,0.679903569488,0.576597241196,0.692795260651
178,160,69,-1,-1,0.657470113389,0.869066182694,0.679903569488,0.576597241196,0.692826204185
179,160,69,-1,-1,0.657498557691,0.869132140496,0.679903569488,0.576597241196,0.692904671225
180,160,69,-1,-1,0.657490837275,0.869114238081,0.679903569488,0.576597241196,0.692883373525
181,162,70,0.378718076185,0.378718076185,0.657223052404,0.871256943625,0.673317093877,0.583352027695,0.693511888032
182,162,70,-1,-1,0.657215679827,0.871239881376,0.673317093877,0.583352027695,0.693491295663
183,162,70,-1,-1,0.65766021966,0.872268673562,0.673589649955,0.584254746944,0.693787895105
184,162,70,-1,-1,0.657669137494,0.872289311977,0.673657108946,0.584189561982,0.693787895105
185,163,70,0.590027955467,-1,0.658312852019,0.872839789431,0.674421987886,0.585157236344,0.693789753723
186,163,70,-1,-1,0.658313205925,0.872840613526,0.674373375546,0.585179916085,0.693827128119
187,164,70,-1,-1,0.658484046583,0.872840613526,0.67456021458,0.585179916085,0.693827128119
188,164,71,-1,-1,0.659748623469,0.873134713098,0.677800692851,0.585179916085,0.693827128119
189,165,72,0.429692210537,-1,0.659658891243,0.872955092345,0.673963463229,0.585186223152,0.697556389185
190,166,72,0.435389849645,-1,0.659854678767,0.874916854203,0.670367895268,0.585200892972,0.701951001428
191,166,72,-1,-1,0.659836269528,0.87487441068,0.670338571096,0.585218608796,0.701918853103
192,167,73,-1,-1,0.660779946964,0.874087506442,0.672533971546,0.585218608796,0.701918853103
193,167,73,-1,-1,0.662995478288,0.873803466063,0.673766087284,0.585137052007,0.706933807617
194,167,73,-1,-1,0.662984715466,0.873778844264,0.673765128319,0.585121611453,0.706915106972
195,168,74,-1,-1,0.663507097341,0.872116222997,0.674897183351,0.585121611453,0.706915106972
196,168,74,-1,-1,0.663606487852,0.872341866319,0.674891121457,0.585109255026,0.707219051533
197,168,74,-1,-1,0.663646752292,0.872433277481,0.67499059831,0.585109255026,0.707219051533
198,168,74,-1,-1,0.663664033909,0.872472511421,0.674971836039,0.585092715201,0.707303082889
199,168,74,-1,-1,0.664835702477,0.875132515739,0.677866546621,0.585092715201,0.707303082889
200,168,74,-1,-1,0.665107283226,0.875749077438,0.67795067287,0.585092715201,0.707991099798
201,168,74,-1,-1,0.665323560765,0.876240085906,0.678149913216,0.585092715201,0.70838396675
202,168,74,-1,-1,0.665559942992,0.876776737447,0.678296326791,0.585351102658,0.708709894641
203,169,74,-1,-1,0.665525358645,0.876776737447,0.678027034931,0.585351102658,0.708709894641
204,169,74,-1,-1,0.66553682111,0.876802915237,0.678027034931,0.585351102658,0.70874329389
205,169,74,-1,-1,0.666851202257,0.876664782722,0.678140693169,0.586297053677,0.711752915487
206,169,75,-1,-1,0.668446262126,0.875783253889,0.682061897897,0.586297053677,0.711735708447
207,171,76,-1,-1,0.666271984844,0.874695964547,0.682082435198,0.586389418416,0.704007763439
208,171,76,-1,-1,0.66643013773,0.875051808538,0.682090557526,0.586389418416,0.704449158484
209,172,76,0.263866048727,-1,0.664692073741,0.87641519121,0.676132172221,0.587612463994,0.705301019004
210,172,77,-1,-1,0.667260802829,0.874197947842,0.682443906552,0.587612463994,0.705301019004
211,172,77,-1,-1,0.66725537287,0.874185818581,0.682443906552,0.587612463994,0.705285453119
212,174,77,0.478568168223,-1,0.664630483794,0.874477959285,0.679592279164,0.582707919348,0.705636863794
213,174,77,-1,-1,0.664639778875,0.874498963753,0.679566270543,0.582896307275,0.705559585048
214,174,77,-1,-1,0.665992793049,0.877556424354,0.682882108096,0.582896307275,0.705559585048
215,175,78,0.579889794768,-1,0.666724899329,0.877577075455,0.681486981212,0.582882901362,0.70909716628
216,175,78,-1,-1,0.666754919478,0.877644428353,0.681507875805,0.582866311019,0.709171541282
217,176,78,-1,-1,0.666543952643,0.877660472324,0.681516813298,0.583914377973,0.709171541282
218,176,78,-1,-1,0.666533399533,0.877636660178,0.681493799334,0.583909824748,0.709171541282
219,177,78,-1,-1,0.665549182783,0.877836436222,0.681507862664,0.5819445651,0.709102230187
220,177,78,-1,-1,0.666407970902,0.878005617725,0.681503600899,0.585292029956,0.709130170615
221,177,78,-1,-1,0.666402852948,0.877994003906,0.681503600899,0.585292029956,0.70911507265
222,177,79,-1,-1,0.667177986268,0.876408667664,0.681523777061,0.587951678282,0.709382768306
223,177,79,-1,-1,0.667179084067,0.87641112729,0.681523777061,0.587951678282,0.709386006813
224,178,79,-1,-1,0.667865389798,0.876530238228,0.681652277999,0.591989462996,0.707566385793
225,179,79,-1,-1,0.667382026536,0.876612428701,0.681694908288,0.592166496414,0.705352532493
226,181,79,-1,-1,0.665330208755,0.87695035242,0.681766479189,0.592158846884,0.698288018331
227,181,79,-1,-1,0.665333603305,0.876958129808,0.681775012712,0.592158846884,0.698288018331
228,182,80,-1,-1,0.66505800942,0.874985205929,0.68179151942,0.592625027716,0.696668339523
229,184,80,0.38956786695,0.38956786695,0.662353001361,0.875650940955,0.673893582867,0.592625027716,0.697487705708
230,184,80,-1,-1,0.662348230105,0.875639967067,0.673893582867,0.592625027716,0.697474199384
231,184,80,-1,-1,0.662409810861,0.875781602806,0.673906500461,0.592503325099,0.697718069767
232,185,81,-1,-1,0.663019438418,0.874539742387,0.67521448756,0.592503325099,0.697767075552
233,185,81,-1,-1,0.66306500711,0.87464381903,0.67521448756,0.592503325099,0.697896771061
234,186,81,-1,-1,0.662194044714,0.874616767971,0.675239004732,0.590563190577,0.697834772235
235,187,82,-1,-1,0.662643851689,0.873052026276,0.67612233968,0.590563190577,0.697895318209
236,187,82,-1,-1,0.662958815182,0.873770296683,0.67700109724,0.590584701417,0.697758750518
237,187,82,-1,-1,0.664293613043,0.874020220979,0.676993512776,0.590610377826,0.701589558277
238,187,82,-1,-1,0.66442507285,0.874320013466,0.677316973091,0.590610377826,0.701589558277
239,188,82,-1,-1,0.663570420266,0.874362413591,0.677316973091,0.588762292915,0.701589558277
240,188,83,-1,-1,0.663914145343,0.872512529418,0.677172017977,0.588772048492,0.702746148911
241,188,83,-1,-1,0.665006676558,0.872422945782,0.676957125983,0.588696497005,0.706211973213
242,188,83,-1,-1,0.66545826415,0.873445818882,0.67807421108,0.588696497005,0.706211973213
243,188,83,-1,-1,0.666103617411,0.874328688233,0.67849184156,0.588664654201,0.707613251806
244,188,83,-1,-1,0.666279642273,0.874727395149,0.678927271481,0.588664654201,0.707613251806
245,188,84,-1,-1,0.666809440725,0.873228304534,0.679661284207,0.588793707469,0.70819404624
246,189,84,-1,-1,0.666310213117,0.873737699319,0.68018860459,0.588762935796,0.705552096179
247,189,84,-1,-1,0.666305714235,0.873727576837,0.68018860459,0.588762935796,0.705539213019
248,189,84,-1,-1,0.666297784771,0.873709735542,0.680180769356,0.588743718967,0.705539213019
249,189,84,-1,-1,0.666304860284,0.873725655445,0.680180769356,0.588743718967,0.705559474714
250,189,84,-1,-1,0.666398862798,0.873937161103,0.680182135472,0.588802727723,0.705785069242
251,189,84,-1,-1,0.666394696705,0.873927787393,0.680182135472,0.588802727723,0.705773139065
252,190,85,-1,-1,0.667191169865,0.87326657339,0.681968401209,0.588802727723,0.705773139065
253,191,86,-1,-1,0.667702729128,0.8720064852,0.681963307469,0.59247957104,0.705773139065
254,192,86,0.595542011369,-1,0.667328137651,0.872009266062,0.68083468426,0.592488968499,0.70579434195
255,192,87,-1,-1,0.668640181644,0.871727026889,0.684064331012,0.592488968499,0.70579434195
256,192,87,-1,-1,0.668647442229,0.871743050249,0.684064331012,0.592488968499,0.705815463652
257,192,87,-1,-1,0.668637967045,0.871722139499,0.684048179159,0.592477314524,0.705815463652
258,192,87,-1,-1,0.668664717655,0.871781175328,0.684114026815,0.592477314524,0.705815463652
259,192,87,-1,-1,0.669023665398,0.872573335864,0.684848210044,0.592505290841,0.705971657766
260,193,87,-1,-1,0.669898801419,0.872570371898,0.689117593152,0.592505357855,0.70297073479
261,194,87,-1,-1,0.669982345245,0.872699353239,0.689116901387,0.594197790211,0.703130820132
262,194,87,-1,-1,0.669984948088,0.87270515728,0.689107082565,0.594223725308,0.703130820132
263,194,87,-1,-1,0.669985095924,0.872705486938,0.689107082565,0.594223725308,0.703131248195
264,194,87,-1,-1,0.669981192402,0.872696782533,0.689111880505,0.594200633011,0.703131248195
265,194,88,-1,-1,0.670837292874,0.871778589303,0.689062041322,0.594214977276,0.705657637433
266,194,88,-1,-1,0.670833326736,0.87176984577,0.689062041322,0.594214977276,0.705646153391
267,194,88,-1,-1,0.670830211856,0.871762978876,0.689049696779,0.594222295391,0.705646153391
268,194,88,-1,-1,0.670839898845,0.871784334283,0.689049328841,0.594261233655,0.705646153391
269,195,89,-1,-1,0.672228430351,0.872568819769,0.692246217623,0.594261233655,0.705646153391
270,195,89,-1,-1,0.672228286696,0.872568505019,0.692246217623,0.594261233655,0.705645735289
271,196,89,0.551029426645,-1,0.671664295021,0.872688240882,0.690493101631,0.59446338736,0.705642503179
272,196,91,-1,-1,0.672821342665,0.86966387271,0.693272203135,0.594180111429,0.705916141069
273,196,92,-1,-1,0.673202036478,0.86835329329,0.693344604217,0.595243971055,0.706165316875
274,196,92,-1,-1,0.673198001131,0.868344696247,0.693344604217,0.595243971055,0.706153511979
275,196,92,-1,-1,0.67319121323,0.868330235067,0.693334466479,0.595233370861,0.706153511979
276,196,92,-1,-1,0.673213600453,0.868377929585,0.693344435898,0.595281965752,0.706171559629
277,196,92,-1,-1,0.673183672413,0.868314169848,0.693344435898,0.595281965752,0.706084008946
278,196,92,-1,-1,0.673177048138,0.86830005726,0.693329351813,0.595280095726,0.706084008946
279,196,92,-1,-1,0.67320945383,0.868369095475,0.693329351813,0.595280095726,0.706178807688
280,197,92,0.604936980523,-1,0.672879324389,0.868404279969,0.692242168294,0.595275279771,0.706225709911
281,197,92,-1,-1,0.672937877602,0.868529660218,0.692244478412,0.595275279771,0.706395081007
282,197,92,-1,-1,0.672964900883,0.868587525287,0.692231480823,0.595275279771,0.706490251022
283,199,92,0.43742200142,-1,0.670916870369,0.869147886743,0.689121584375,0.593092751101,0.706714175069
284,199,93,-1,-1,0.673551879442,0.868117663316,0.691572854571,0.599556945409,0.706716457667
285,200,94,-1,-1,0.674356881984,0.867760585918,0.691572854571,0.604164699183,0.706716457667
286,200,94,-1,-1,0.674716190483,0.868525072085,0.691571594581,0.605567257333,0.706722943537
287,201,95,0.471777422602,-1,0.675524643564,0.867907785267,0.692735830551,0.605567257333,0.707454467113
288,201,95,-1,-1,0.676368309041,0.869692803803,0.694778924056,0.605567257333,0.707454467113
289,201,95,-1,-1,0.677468194425,0.869961601893,0.697289225541,0.605567257333,0.707644346798
290,202,95,0.279419838432,-1,0.676447735764,0.8709454383,0.69231953336,0.605404437614,0.710626500055
291,202,95,-1,-1,0.676450543043,0.870951407463,0.69231953336,0.605404437614,0.710634963793
292,202,95,-1,-1,0.676638250199,0.871119281663,0.692309045484,0.60616517932,0.710634963793
293,202,95,-1,-1,0.676806189354,0.871476373342,0.692292598701,0.606348169151,0.711022616896
294,202,95,-1,-1,0.676821808525,0.87150958463,0.692308039258,0.606245487089,0.711128510191
295,202,95,-1,-1,0.676872058988,0.871616432984,0.692308039258,0.606245487089,0.711280011588
296,202,95,-1,-1,0.677003044204,0.871894948917,0.692338722619,0.606405780586,0.711514439095
297,202,96,-1,-1,0.678680019146,0.871249983194,0.692450086279,0.606373716082,0.716455180597
298,202,96,-1,-1,0.678676891626,0.87124340237,0.692450086279,0.606373716082,0.716445751356
299,202,96,-1,-1,0.678709059284,0.871311088484,0.692436070873,0.606456503241,0.716497288907
300,202,96,-1,-1,0.678724007345,0.871342541696,0.692452145189,0.606466970428,0.716514235762
301,202,96,-1,-1,0.678731873722,0.871359093864,0.692461192959,0.606462049456,0.716530354643
302,203,97,-1,-1,0.679350244656,0.870667362723,0.693776486844,0.606462049456,0.716530354643
303,203,97,-1,-1,0.679355670778,0.870678718423,0.693776486844,0.606462049456,0.716546794985
304,203,97,-1,-1,0.679367787321,0.870704075724,0.693810282421,0.606453952087,0.716546794985
305,203,97,-1,-1,0.679373020175,0.870715026954,0.693810282421,0.606453952087,0.716562649751
306,203,97,-1,-1,0.679349811821,0.870666456895,0.693807675826,0.60644562975,0.716501973691
307,204,97,-1,-1,0.679572847391,0.870731191492,0.691428793478,0.610942610499,0.716595693929
308,204,97,-1,-1,0.679591047274,0.870769467534,0.691442463348,0.610942610499,0.716633562097
309,204,97,-1,-1,0.679596068273,0.87078002716,0.691442463348,0.610942610499,0.716648849914
310,204,97,-1,-1,0.679834699346,0.871122169008,0.691437278725,0.611905877491,0.716648849914
311,204,97,-1,-1,0.679831629679,0.871115713213,0.691437278725,0.611905877491,0.716639503465
312,204,97,-1,-1,0.679828144118,0.871108382755,0.691434384354,0.61189681595,0.716639503465
313,204,97,-1,-1,0.679832365243,0.871117260172,0.691444397255,0.61189681595,0.716639503465
314,206,97,0.468329351641,-1,0.678303579399,0.871177483265,0.691014072154,0.607515605926,0.716738829412
315,208,98,0.4215520402,-1,0.677037625746,0.870271493982,0.688281768485,0.608450816735,0.714935118503
316,208,98,-1,-1,0.677036916249,0.870269988112,0.688279788641,0.608451329253,0.714935118503
317,208,98,-1,-1,0.677276348054,0.870778169903,0.688845718363,0.608451329253,0.714935118503
318,209,99,-1,-1,0.677748765482,0.869820931727,0.689825110184,0.608451329253,0.714935118503
319,209,99,-1,-1,0.677810651735,0.869951580483,0.689821390479,0.608691467331,0.714946561158
320,209,99,-1,-1,0.677792351622,0.869912946911,0.689806187351,0.608603719694,0.714977314568
